biomass_mu,biomass_sd,biomass_n,biomass_etot,biomass_percent,site_code,collection_period,lowest_taxon,order,family,genus,species,guild,transient,transient_type,is_diadromous
0,0,2,12.85635382845681,0,AR,2017-Q4,N. gyrinus,Siluriformes,Ictaluridae,Ictaluridae,gyrinus,Fish,Resident,Freshwater,Freshwater
0,0,2,12.85635382845681,0,AR,2017-Q4,N. texanus,Cypriniformes,Leuciscidae,Leuciscidae,texanus,Fish,Resident,Freshwater,Freshwater
0.010650842,NA,NA,12.85635382845681,0.08284496632649427,AR,2017-Q4,Naucoridae,Hemiptera,Naucoridae,Naucoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Nematoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Nepidae,Hemiptera,Nepidae,Nepidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Noctuidae,Lepidoptera,Noctuidae,Noctuidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Noteridae,Coleoptera,Noteridae,Noteridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Notonectidae,Hemiptera,Notonectidae,Notonectidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,12.85635382845681,0,AR,2017-Q4,O. aureus,Cichliformes,Cichlidae,Cichlidae,aureus,Fish,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Ochteridae,Hemiptera,Ochteridae,Ochteridae,NA,Invertebrate,Resident,Freshwater,Freshwater
9.730185160333333,NA,NA,12.85635382845681,75.68386254892985,AR,2017-Q4,Oligochaeta,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
4.9765e-5,NA,NA,12.85635382845681,3.8708486608269915e-4,AR,2017-Q4,Ostracoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,12.85635382845681,0,AR,2017-Q4,P. annularis,Centrarchiformes,Centrarchidae,Centrarchidae,annularis,Fish,Resident,Freshwater,Freshwater
0,0,2,12.85635382845681,0,AR,2017-Q4,P. latipinna,Cyprinodontiformes,Poeciliidae,Poeciliidae,latipinna,Fish,Transient,Euryhaline,Euryhaline
0,0,2,12.85635382845681,0,AR,2017-Q4,P. nigromaculatus,Centrarchiformes,Centrarchidae,Centrarchidae,nigromaculatus,Fish,Resident,Freshwater,Freshwater
0,0,2,12.85635382845681,0,AR,2017-Q4,P. olivaris,Siluriformes,Ictaluridae,Ictaluridae,olivaris,Fish,Resident,Freshwater,Freshwater
0,0,2,12.85635382845681,0,AR,2017-Q4,P. vigilax,Cypriniformes,Leuciscidae,Leuciscidae,vigilax,Fish,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Pelecoryhnchidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.005928510333333334,NA,NA,12.85635382845681,0.046113465858499576,AR,2017-Q4,Philopotamidae,Trichoptera,Philopotamidae,Philopotamidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Phoridae,Diptera,Phoridae,Phoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
2.7766666666666665e-7,NA,NA,12.85635382845681,2.1597621718536345e-6,AR,2017-Q4,Physidae,Gastropoda,Physidae,Physidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Pisidiidae,Veneroida,Pisidiidae,Pisidiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
2.0233333333333336e-6,NA,NA,12.85635382845681,1.5738002860926245e-5,AR,2017-Q4,Planorbidae,Gastropoda,Planorbidae,Planorbidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Pleidae,Hemiptera,Pleidae,Pleidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Polycentropodidae,Trichoptera,Polycentropodidae,Polycentropodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Polymitarcyidae,Ephemeroptera,Polymitarcyidae,Polymitarcyidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Psychodidae,Diptera,Psychodidae,Psychodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Psychomyiidae,Trichoptera,Psychomyiidae,Psychomyiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Ptiliidae,Coleoptera,Ptiliidae,Ptiliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,12.85635382845681,0,AR,2017-Q4,R. crocro,Perciformes,Haemulidae,Haemulidae,crocro,Fish,Transient,Amphidromous,Diadromous
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Salpingidae,Coleoptera,Salpingidae,Salpingidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Sciomyzidae,Diptera,Sciomyzidae,Sciomyzidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Scirtidae,Coleoptera,Scirtidae,Scirtidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.005644931,NA,NA,12.85635382845681,0.04390771345686882,AR,2017-Q4,Simuliidae,Diptera,Simuliidae,Simuliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Staphylinidae,Coleoptera,Staphylinidae,Staphylinidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Stratiomyidae,Diptera,Stratiomyidae,Stratiomyidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,12.85635382845681,0,AR,2017-Q4,T. maculatus,Pleuronectiformes,Achiridae,Achiridae,maculatus,Fish,Transient,Amphidromous,Diadromous
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Tabanidae,Diptera,Tabanidae,Tabanidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Tanyderidae,Diptera,Tanyderidae,Tanyderidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.23988356366666666,NA,NA,12.85635382845681,1.8658755574671413,AR,2017-Q4,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Tipulidae,Diptera,Tipulidae,Tipulidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Trichoptera,Trichoptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Unionidae,Unionoida,Unionidae,Unionidae,NA,Invertebrate,Resident,Freshwater,Freshwater
4.545936666666667e-4,NA,NA,12.85635382845681,0.0035359455155975048,AR,2017-Q4,Veliidae,Hemiptera,Veliidae,Veliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,12.85635382845681,0,AR,2017-Q4,Viviparidae,Architaenioglossa,Viviparidae,Viviparidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,A. melas,Siluriformes,Ictaluridae,Ictaluridae,melas,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,A. mexicanus,Characiformes,Characidae,Characidae,mexicanus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,A. mitchilli,Clupeiformes,Engraulidae,Engraulidae,mitchilli,Fish,Transient,Amphidromous,Diadromous
0,NA,1,4.4858650086247795,0,AR,2018-Q1,A. monticola,Mugiliformes,Mugilidae,Mugilidae,monticola,Fish,Transient,Amphidromous,Diadromous
0,NA,1,4.4858650086247795,0,AR,2018-Q1,A. natalis,Siluriformes,Ictaluridae,Ictaluridae,natalis,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,A. rostrata,Anguilliformes,Anguillidae,Anguillidae,rostrata,Fish,Transient,Catadromous,Diadromous
0,NA,1,4.4858650086247795,0,AR,2018-Q1,A. sayanus,Percopsiformes,Aphredoderidae,Aphredoderidae,sayanus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,A. xenica,Cyprinodontiformes,Fundulidae,Fundulidae,xenica,Fish,Transient,Euryhaline,Euryhaline
0.08364836966666667,NA,NA,4.4858650086247795,1.8647099167237433,AR,2018-Q1,Aeshnidae,Odonata,Aeshnidae,Aeshnidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Ameletidae,Ephemeroptera,Ameletidae,Ameletidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Ampullariidae,Architaenioglossa,Ampullariidae,Ampullariidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Anthicidae,Coleoptera,Anthicidae,Anthicidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Aphididae,Hemiptera,Aphididae,Aphididae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Asellidae,Isopoda,Asellidae,Asellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,B. patronus,Clupeiformes,Clupeidae,Clupeidae,patronus,Fish,Transient,Euryhaline,Euryhaline
0.0094282,NA,NA,4.4858650086247795,0.21017574050652002,AR,2018-Q1,Baetidae,Ephemeroptera,Baetidae,Baetidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Belostomatidae,Hemiptera,Belostomatidae,Belostomatidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,1,4.4858650086247795,0,AR,2018-Q1,C. carpio,Cyprinodontiformes,Cyprinidae,Cyprinidae,carpio,Fish,Resident,Freshwater,Freshwater
0.04668582031961305,NA,1,4.4858650086247795,1.0407317257619708,AR,2018-Q1,C. lutrensis,Cypriniformes,Leuciscidae,Leuciscidae,lutrensis,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,C. variegatus,Cyprinodontiformes,Cyprinodontidae,Cyprinodontidae,variegatus,Fish,Transient,Euryhaline,Euryhaline
0,NA,1,4.4858650086247795,0,AR,2018-Q1,C. venusta,Cypriniformes,Leuciscidae,Leuciscidae,venusta,Fish,Resident,Freshwater,Freshwater
0.057430216666666666,NA,NA,4.4858650086247795,1.280248437174281,AR,2018-Q1,Caenidae,Ephemeroptera,Caenidae,Caenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.012377759666666667,NA,NA,4.4858650086247795,0.2759280460483871,AR,2018-Q1,Calopterygidae,Odonata,Calopterygidae,Calopterygidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.002664139666666667,NA,NA,4.4858650086247795,0.0593896530890796,AR,2018-Q1,Cambaridae,Decapoda,Cambaridae,Cambaridae,ninae,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Carabidae,Coleoptera,Carabidae,Carabidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.006613402333333333,NA,NA,4.4858650086247795,0.14742758243099222,AR,2018-Q1,Ceratopogonidae,Diptera,Ceratopogonidae,Ceratopogonidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Chaoboridae,Diptera,Chaoboridae,Chaoboridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.37748697266666664,NA,NA,4.4858650086247795,8.415031926749661,AR,2018-Q1,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Chrysomelidae,Coleoptera,Chrysomelidae,Chrysomelidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Cladocera,Diplostraca,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.09522133133333333,NA,NA,4.4858650086247795,2.1226972089052025,AR,2018-Q1,Coenagrionidae,Odonata,Coenagrionidae,Coenagrionidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Collembola,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Copepoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.053505541,NA,NA,4.4858650086247795,1.1927586072502672,AR,2018-Q1,Corbiculidae,Bivalva,Corbiculidae,Corbiculidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Corduliidae,Odonata,Corduliidae,Corduliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Corixidae,Hemiptera,Corixidae,Corixidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Corxidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Corydalidae,Megaloptera,Corydalidae,Corydalidae,NA,Invertebrate,Resident,Freshwater,Freshwater
6.8601e-4,NA,NA,4.4858650086247795,0.015292702715775847,AR,2018-Q1,Crambidae,Lepidoptera,Crambidae,Crambidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Culicidae,Diptera,Culicidae,Culicidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Curclionidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,D. cepedianum,Clupeiformes,Clupeidae,Clupeidae,cepedianum,Fish,Transient,Euryhaline,Euryhaline
0,NA,1,4.4858650086247795,0,AR,2018-Q1,D. maculatus,Gobiiformes,Eleotridae,Eleotridae,maculatus,Fish,Transient,Catadromous,Diadromous
0,NA,1,4.4858650086247795,0,AR,2018-Q1,D. petenense,Clupeiformes,Clupeidae,Clupeidae,petenense,Fish,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Dipseudopsidae,Trichoptera,Dipseudopsidae,Dipseudopsidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Diptera,Diptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.04655852533333333,NA,NA,4.4858650086247795,1.0378940347918908,AR,2018-Q1,Dolichopodidae,Diptera,Dolichopodidae,Dolichopodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Dreissenidae,Veneroida,Dreissenidae,Dreissenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Dryopidae,Coleoptera,Dryopidae,Dryopidae,NA,Invertebrate,Resident,Freshwater,Freshwater
2.579153333333333e-4,NA,NA,4.4858650086247795,0.005749511695903702,AR,2018-Q1,Dytiscidae,Coleoptera,Dytiscidae,Dytiscidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,E. gracile,Perciformes,Pecidae,Pecidae,gracile,Fish,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Elateridae,Coleoptera,Elateridae,Elateridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.293795158,NA,NA,4.4858650086247795,6.549353523459415,AR,2018-Q1,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Ephemerellidae,Ephemeroptera,Ephemerellidae,Ephemerellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Ephemeroptera,Ephemeroptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,F. chrysotus,Cyprinodontiformes,Fundulidae,Fundulidae,chrysotus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,F. grandis,Cyprinodontiformes,Fundulidae,Fundulidae,grandis,Fish,Transient,Euryhaline,Euryhaline
0,NA,1,4.4858650086247795,0,AR,2018-Q1,F. notatus,Cyprinodontiformes,Fundulidae,Fundulidae,notatus,Fish,Resident,Freshwater,Freshwater
0.00521212142244065,NA,1,4.4858650086247795,0.11618988561669887,AR,2018-Q1,G. affinis,Cyprinodontiformes,Poeciliidae,Poeciliidae,affinis,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,G. dormitor,Gobiiformes,Eleotridae,Eleotridae,dormitor,Fish,Transient,Euryhaline,Euryhaline
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Gerridae,Hemiptera,Gerridae,Gerridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Glossostomatidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.2545762583333333,NA,NA,4.4858650086247795,5.675076219277007,AR,2018-Q1,Gomphidae,Odonata,Gomphidae,Gomphidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Gyrinidae,Coleoptera,Gyrinidae,Gyrinidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.01788338383051595,NA,1,4.4858650086247795,0.3986607665663665,AR,2018-Q1,H. cyanoguttatus,Cichliformes,Cichlidae,Cichlidae,cyanoguttatus,Fish,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Haliplidae,Coleoptera,Haliplidae,Haliplidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Hebridae,Hemiptera,Hebridae,Hebridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Helophoridae,Coleoptera,Helophoridae,Helophoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.0018357583333333332,NA,NA,4.4858650086247795,0.040923173787080075,AR,2018-Q1,Heptageniidae,Ephemeroptera,Heptageniidae,Heptageniidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.0012498743333333334,NA,NA,4.4858650086247795,0.027862504353792495,AR,2018-Q1,Hirudinea,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.009348998666666667,NA,NA,4.4858650086247795,0.20841016501146936,AR,2018-Q1,Hyalellidae,Amphipoda,Hyalellidae,Hyalellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Hydracarina,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Hydraenidae,Coleoptera,Hydraenidae,Hydraenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Hydrobiidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Hydrobiidae.Cochliopidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.010800458666666667,NA,NA,4.4858650086247795,0.24076646635378213,AR,2018-Q1,Hydrochidae,Coleoptera,Hydrochidae,Hydrochidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Hydrometridae,Hemiptera,Hydrometridae,Hydrometridae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
7.317816666666667e-4,NA,NA,4.4858650086247795,0.016313055904707375,AR,2018-Q1,Hydrophilidae,Coleoptera,Hydrophilidae,Hydrophilidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.11075233333333334,NA,NA,4.4858650086247795,2.4689181043208968,AR,2018-Q1,Hydropsychidae,Trichoptera,Hydropsychidae,Hydropsychidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.009546483333333335,NA,NA,4.4858650086247795,0.21281254150489867,AR,2018-Q1,Hydroptilidae,Trichoptera,Hydroptilidae,Hydroptilidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,I. bubalus,Cypriniformes,Catostomidae,Catostomidae,bubalus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,I. punctatus,Siluriformes,Ictaluridae,Ictaluridae,punctatus,Fish,Resident,Freshwater,Freshwater
0.025712908666666666,NA,NA,4.4858650086247795,0.5731984492897036,AR,2018-Q1,Isonychiidae,Ephemeroptera,Isonychiidae,Isonychiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,L. auritus,Centrarchiformes,Centrarchidae,Centrarchidae,auritus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,L. cyanellus,Centrarchiformes,Centrarchidae,Centrarchidae,cyanellus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,L. gulosus,Centrarchiformes,Centrarchidae,Centrarchidae,gulosus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,L. humilis,Centrarchiformes,Centrarchidae,Centrarchidae,humilis,Fish,Resident,Freshwater,Freshwater
0.03550201693815384,NA,1,4.4858650086247795,0.7914196452611846,AR,2018-Q1,L. macrochirus,Centrarchiformes,Centrarchidae,Centrarchidae,macrochirus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,L. marginatus,Centrarchiformes,Centrarchidae,Centrarchidae,marginatus,Fish,Resident,Freshwater,Freshwater
0.09041596411405634,NA,1,4.4858650086247795,2.0155747874761603,AR,2018-Q1,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,L. microlophus,Centrarchiformes,Centrarchidae,Centrarchidae,microlophus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,L. miniatus,Centrarchiformes,Centrarchidae,Centrarchidae,miniatus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,L. parva,Cyprinodontiformes,Fundulidae,Fundulidae,parva,Fish,Resident,Freshwater,Freshwater
0.047806437333333326,NA,NA,4.4858650086247795,1.0657127943310365,AR,2018-Q1,Leptoceridae,Trichoptera,Leptoceridae,Leptoceridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.021479426666666666,NA,NA,4.4858650086247795,0.4788246330500159,AR,2018-Q1,Leptohyphidae,Ephemeroptera,Leptohyphidae,Leptohyphidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.001903402,NA,NA,4.4858650086247795,0.042431102949830435,AR,2018-Q1,Leptophlebiidae,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.0065340043333333335,NA,NA,4.4858650086247795,0.14565762279450417,AR,2018-Q1,Libellulidae,Odonata,Libellulidae,Libellulidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Limoniidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Lymnaeidae,Basommatophora,Lymnaeidae,Lymnaeidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,M. beryllina,Atheriniformes,Atherinopsidae,Atherinopsidae,beryllina,Fish,Transient,Euryhaline,Euryhaline
0,NA,1,4.4858650086247795,0,AR,2018-Q1,M. cephalus,Mugiliformes,Mugilidae,Mugilidae,cephalus,Fish,Transient,Catadromous,Diadromous
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,M. ohione,Decapoda,Palaemonidae,Palaemonidae,ohione,Invertebrate,Transient,Amphidromous,Diadromous
0,NA,1,4.4858650086247795,0,AR,2018-Q1,M. salmoides,Centrarchiformes,Centrarchidae,Centrarchidae,salmoides,Fish,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Macromiidae,NA,Macromiidae,Macromiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Macroveliidae,Hemiptera,Macroveliidae,Macroveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Melyridae,Coleoptera,Melyridae,Melyridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Mesovelidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Mesoveliidae,Hemiptera,Mesoveliidae,Mesoveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.4858650086247795,0,AR,2018-Q1,Mysidae,Mysida,Mysidae,Mysidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,N. gyrinus,Siluriformes,Ictaluridae,Ictaluridae,gyrinus,Fish,Resident,Freshwater,Freshwater
0,NA,1,4.4858650086247795,0,AR,2018-Q1,N. texanus,Cypriniformes,Leuciscidae,Leuciscidae,texanus,Fish,Resident,Freshwater,Freshwater
