biomass_mu,biomass_sd,biomass_n,biomass_etot,biomass_percent,site_code,collection_period,lowest_taxon,order,family,genus,species,guild,transient,transient_type,is_diadromous,annualrain,EA_order_mu,EA_order_sd,EA_species_mu,EA_species_sd,EA_transient_mu,EA_transient_sd
0.5289409860000001,NA,NA,3.582179190573409,14.765899690108215,AR,2018-Q2,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.5280085859313236,NA,1,1.3708596683952934,38.516603712574174,TR,2020-Q2,L. macrochirus,Centrarchiformes,Centrarchidae,Centrarchidae,macrochirus,Fish,Resident,Freshwater,Freshwater,54.17231884,77.63862682609482,10.645297821016984,NA,NA,NA,NA
0.5210611096666666,NA,NA,1.6794175096433517,31.02629969466743,PD,2018-Q1,P. pugio,Decapoda,Palaemonidae,Palaemonidae,pugio,Invertebrate,Transient,Amphidromous,Diadromous,78.72898551,10.52814865259754,6.181617490898043,NA,NA,NA,NA
0.4966453066650691,NA,1,2.438398685708099,20.36768267535568,GC,2020-Q3,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater,84.25101449,3.891743521734891,2.0018587878431737,NA,NA,NA,NA
0.4962201475,NA,NA,7.519666833500109,6.598964535095354,EM,2020-Q1,Cambaridae,Decapoda,Cambaridae,Cambaridae,ninae,Invertebrate,Resident,Freshwater,Freshwater,95.02463768,19.233371597173324,5.999402697290247,NA,NA,NA,NA
0.494987504,NA,NA,3.2817031695614594,15.083250325353044,MR,2020-Q1,Mysidae,Mysida,Mysidae,Mysidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.4872054393333333,NA,NA,12.85635382845681,3.789608203337806,AR,2017-Q4,Gomphidae,Odonata,Gomphidae,Gomphidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.486402679,NA,NA,7.46258388246063,6.517885583077948,PD,2020-Q1,Ceratopogonidae,Diptera,Ceratopogonidae,Ceratopogonidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0.4851762065719252,NA,1,2.299017947325849,21.103628492168497,GC,2019-Q4,M. salmoides,Centrarchiformes,Centrarchidae,Centrarchidae,salmoides,Fish,Resident,Freshwater,Freshwater,84.25101449,3.891743521734891,2.0018587878431737,NA,NA,NA,NA
0.4831094709103862,NA,1,2.221675096121809,21.745280025585632,SF,2020-Q3,H. cyanoguttatus,Cichliformes,Cichlidae,Cichlidae,cyanoguttatus,Fish,Resident,Freshwater,Freshwater,56.67231884,9.032785015968212,4.635744641273382,NA,NA,NA,NA
0.4770966755,NA,NA,3.611186754815124,13.211631186447049,WM,2020-Q1,Oligochaeta,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.47510588,NA,NA,2.9836344061555415,15.923729764605485,GC,2020-Q1,Gomphidae,Odonata,Gomphidae,Gomphidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.4747401276666667,NA,NA,2.1232961328519804,22.35863949080916,TR,2018-Q2,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.4648500263333334,NA,NA,5.068304016927193,9.171707631997226,AR,2018-Q3,Corbiculidae,Bivalva,Corbiculidae,Corbiculidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.46350840199999993,NA,NA,2.0318143917617446,22.812536611580025,WM,2017-Q4,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.46237123705862154,NA,1,2.169890504261656,21.308505482213334,MR,2020-Q3,G. dormitor,Gobiiformes,Eleotridae,Eleotridae,dormitor,Fish,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0.455654133,NA,NA,1.7512510066,26.01877922026943,AR,2020-Q3,Nepidae,Hemiptera,Nepidae,Nepidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.4537526500771256,0.03948503941911242,2,2.1232961328519804,21.37020093695794,TR,2018-Q2,P. latipinna,Cyprinodontiformes,Poeciliidae,Poeciliidae,latipinna,Fish,Transient,Euryhaline,Euryhaline,54.17231884,89.30229297481705,4.924157303493319,NA,NA,NA,NA
0.4484547704907815,0.0485455489647582,2,1.7735833892121784,25.28523740234081,WM,2018-Q1,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.44692761433333333,NA,NA,2.592025138874115,17.242410485550426,PD,2018-Q2,P. pugio,Decapoda,Palaemonidae,Palaemonidae,pugio,Invertebrate,Transient,Amphidromous,Diadromous,78.72898551,10.52814865259754,6.181617490898043,NA,NA,NA,NA
0.44436311268518514,NA,1,1.2683683655554183,35.034231754163834,SF,2019-Q2,P. latipinna,Cyprinodontiformes,Poeciliidae,Poeciliidae,latipinna,Fish,Transient,Euryhaline,Euryhaline,56.67231884,14.169042842039309,5.059296893131048,NA,NA,NA,NA
0.4442110208058008,0.6919518838037818,3,3.582179190573409,12.400580684929242,AR,2018-Q2,H. cyanoguttatus,Cichliformes,Cichlidae,Cichlidae,cyanoguttatus,Fish,Resident,Freshwater,Freshwater,68.5326087,6.112802734414386,3.299035813144251,NA,NA,NA,NA
0.4310303915,NA,NA,3.011194832838267,14.314264450757008,AR,2020-Q1,Gomphidae,Odonata,Gomphidae,Gomphidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.430126748,NA,NA,26.77420606066168,1.6064967417725555,SF,2020-Q2,Gomphidae,Odonata,Gomphidae,Gomphidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.42650188475270634,0.05400756643718709,2,4.972792065202841,8.576708600730711,PD,2018-Q3,L. auritus,Centrarchiformes,Centrarchidae,Centrarchidae,auritus,Fish,Resident,Freshwater,Freshwater,78.72898551,12.994807195521693,6.103731118172829,NA,NA,NA,NA
0.4258659345,NA,NA,3.2817031695614594,12.976979101888404,MR,2020-Q1,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.42260140466027385,NA,1,2.299017947325849,18.38182277575656,GC,2019-Q4,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater,84.25101449,3.891743521734891,2.0018587878431737,NA,NA,NA,NA
0.42203191506597426,NA,1,2.438398685708099,17.30774862780154,GC,2020-Q3,L. auritus,Centrarchiformes,Centrarchidae,Centrarchidae,auritus,Fish,Resident,Freshwater,Freshwater,84.25101449,3.891743521734891,2.0018587878431737,NA,NA,NA,NA
0.42162897066666666,NA,NA,2.9193994691602088,14.442318535734747,TR,2018-Q1,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.4196743606666667,NA,NA,3.582179190573409,11.715616063290463,AR,2018-Q2,Oligochaeta,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.418261187,NA,NA,3.870708470865875,10.805804419221351,TR,2020-Q1,Nepidae,Hemiptera,Nepidae,Nepidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.4147794062519115,NA,1,3.1995700093047144,12.963598391211498,AR,2020-Q2,L. cyanellus,Centrarchiformes,Centrarchidae,Centrarchidae,cyanellus,Fish,Resident,Freshwater,Freshwater,68.5326087,5.834172276668066,1.7833669021465932,NA,NA,NA,NA
0.4142037853601163,NA,1,2.7714894819209945,14.945168944787785,PL,2019-Q4,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.40382139133333333,NA,NA,2.592025138874115,15.579377887852557,PD,2018-Q2,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3980196882375828,0.3474272769077722,3,8.157987312684167,4.878895651366551,PL,2018-Q2,A. monticola,Mugiliformes,Mugilidae,Mugilidae,monticola,Fish,Transient,Amphidromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0.39740515324489994,NA,1,2.299017947325849,17.285865632634582,GC,2019-Q4,L. macrochirus,Centrarchiformes,Centrarchidae,Centrarchidae,macrochirus,Fish,Resident,Freshwater,Freshwater,84.25101449,3.891743521734891,2.0018587878431737,NA,NA,NA,NA
0.3885737825742799,NA,1,0.6859438586544542,56.64804454062834,PL,2019-Q1,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater,82.05065217,32.57633213954571,7.211514836778687,NA,NA,NA,NA
0.37941039,NA,NA,2.5978040263110693,14.60504280373951,EM,2017-Q4,Belostomatidae,Hemiptera,Belostomatidae,Belostomatidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0.37748697266666664,NA,NA,4.4858650086247795,8.415031926749661,AR,2018-Q1,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3742891798207317,NA,1,1.227740324656788,30.486021539234155,SF,2020-Q4,P. latipinna,Cyprinodontiformes,Poeciliidae,Poeciliidae,latipinna,Fish,Transient,Euryhaline,Euryhaline,56.67231884,14.169042842039309,5.059296893131048,NA,NA,NA,NA
0.3737678849143573,0.3540840744545558,3,1.3670331173581214,27.341538413984264,WM,2018-Q2,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3721234792264687,NA,1,1.8041302119828184,20.62619852795928,PL,2020-Q4,P. latipinna,Cyprinodontiformes,Poeciliidae,Poeciliidae,latipinna,Fish,Transient,Euryhaline,Euryhaline,82.05065217,41.03885046760942,15.194832891018322,NA,NA,NA,NA
0.3701113445000001,NA,NA,6.586498665905336,5.619242685280755,SF,2020-Q1,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3695388195898983,NA,1,7.48511501187425,4.936982518019678,MR,2020-Q2,A. monticola,Mugiliformes,Mugilidae,Mugilidae,monticola,Fish,Transient,Amphidromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0.3687335285,NA,NA,3.870708470865875,9.526254205796969,TR,2020-Q1,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3674644975114122,NA,1,4.143320792909887,8.868840137607084,PD,2020-Q3,L. cyanellus,Centrarchiformes,Centrarchidae,Centrarchidae,cyanellus,Fish,Resident,Freshwater,Freshwater,78.72898551,12.994807195521693,6.103731118172829,NA,NA,NA,NA
0.366133184,NA,NA,1.060003677,34.540746597806375,AR,2018-Q4,Corbiculidae,Bivalva,Corbiculidae,Corbiculidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3601273466666667,NA,NA,3.3932606641510783,10.613017457554,WM,2018-Q3,Macromiidae,NA,Macromiidae,Macromiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3600573986899073,NA,1,1.7606793169129864,20.44991357774333,PD,2020-Q2,C. carpio,Cyprinodontiformes,Cyprinidae,Cyprinidae,carpio,Fish,Resident,Freshwater,Freshwater,78.72898551,33.05444255102025,21.030842510540687,NA,NA,NA,NA
0.35946579500000003,NA,NA,7.005587403496204,5.131129972350431,PL,2020-Q2,Hyalellidae,Amphipoda,Hyalellidae,Hyalellidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.353439415,NA,NA,4.5597516275075884,7.751286558412699,GC,2018-Q1,Nepidae,Hemiptera,Nepidae,Nepidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3514191635,NA,NA,1.7512510066,20.06675012180404,AR,2020-Q3,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3511730835,NA,NA,2.9836344061555415,11.76997700440423,GC,2020-Q1,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.34950703729098526,NA,1,1.468416434407506,23.801629367626116,SF,2019-Q4,P. latipinna,Cyprinodontiformes,Poeciliidae,Poeciliidae,latipinna,Fish,Transient,Euryhaline,Euryhaline,56.67231884,14.169042842039309,5.059296893131048,NA,NA,NA,NA
0.3480025214398685,0.4851286315488732,3,2.0318143917617446,17.127672825376663,WM,2017-Q4,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.34643375533333337,NA,NA,3.3932606641510783,10.20946486644296,WM,2018-Q3,Cambaridae,Decapoda,Cambaridae,Cambaridae,ninae,Invertebrate,Resident,Freshwater,Freshwater,94.17101449,10.769509260041756,5.505333812424483,NA,NA,NA,NA
0.339342903,NA,NA,1.7735833892121784,19.133180039013293,WM,2018-Q1,Belostomatidae,Hemiptera,Belostomatidae,Belostomatidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0.3337820997935667,NA,1,0.9453995710264496,35.30592883929163,MR,2020-Q4,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.32945023266635026,0.4659129871637242,2,4.972792065202841,6.625055468771385,PD,2018-Q3,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3278275135732614,NA,1,0.9453995710264496,34.676080212023884,MR,2020-Q4,M. salmoides,Centrarchiformes,Centrarchidae,Centrarchidae,salmoides,Fish,Resident,Freshwater,Freshwater,72.85028986,5.747324425174828,3.6786667358468,NA,NA,NA,NA
0.3223261825,NA,NA,1.7512510066,18.405481640566556,AR,2020-Q3,M. ohione,Decapoda,Palaemonidae,Palaemonidae,ohione,Invertebrate,Transient,Amphidromous,Diadromous,68.5326087,21.42293057043631,11.702725085357567,NA,NA,NA,NA
0.32124700461564665,NA,1,3.2817031695614594,9.78903295079474,MR,2020-Q1,M. cephalus,Mugiliformes,Mugilidae,Mugilidae,cephalus,Fish,Transient,Catadromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0.32000067600000004,NA,NA,3.2817031695614594,9.751054847619336,MR,2020-Q1,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.31992772666666663,NA,NA,8.157987312684167,3.9216502110666194,PL,2018-Q2,Nepidae,Hemiptera,Nepidae,Nepidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.31911583311113784,NA,1,0.5400819307382819,59.08655982526807,EM,2019-Q1,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.31854250966666664,NA,NA,1.9524987044833153,16.314607991044056,PD,2017-Q4,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3174218885541573,0.4489023397873704,2,4.672556712237133,6.793323400930571,MR,2018-Q2,M. cephalus,Mugiliformes,Mugilidae,Mugilidae,cephalus,Fish,Transient,Catadromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0.3133554376666667,NA,NA,1.9524987044833153,16.048944716180447,PD,2017-Q4,P. pugio,Decapoda,Palaemonidae,Palaemonidae,pugio,Invertebrate,Transient,Amphidromous,Diadromous,78.72898551,10.52814865259754,6.181617490898043,NA,NA,NA,NA
0.31190590149999997,NA,NA,6.586498665905336,4.735534269741288,SF,2020-Q1,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.31120904299999996,NA,NA,2.221675096121809,14.00785576357458,SF,2020-Q3,Oligochaeta,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.3108970959063406,NA,1,1.2850494083636457,24.193396291449243,GC,2020-Q2,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater,84.25101449,3.891743521734891,2.0018587878431737,NA,NA,NA,NA
0.30920642,NA,NA,1.820442481,16.985234261845374,SF,2018-Q4,Belostomatidae,Hemiptera,Belostomatidae,Belostomatidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0.307272531,NA,NA,5.068304016927193,6.062630220558334,AR,2018-Q3,M. ohione,Decapoda,Palaemonidae,Palaemonidae,ohione,Invertebrate,Transient,Amphidromous,Diadromous,68.5326087,21.42293057043631,11.702725085357567,NA,NA,NA,NA
0.30198927033333334,NA,NA,2.5978040263110693,11.624790294984791,EM,2017-Q4,Hyalellidae,Amphipoda,Hyalellidae,Hyalellidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.29988548196885817,0.25186465530643126,2,2.1051852915637106,14.245087269544156,SF,2017-Q4,P. latipinna,Cyprinodontiformes,Poeciliidae,Poeciliidae,latipinna,Fish,Transient,Euryhaline,Euryhaline,56.67231884,14.169042842039309,5.059296893131048,NA,NA,NA,NA
0.299503118,NA,NA,7.005587403496204,4.275203501858106,PL,2020-Q2,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.29855259333333334,NA,NA,4.5597516275075884,6.54756262451351,GC,2018-Q1,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.29776597137992117,NA,1,3.1995700093047144,9.306437131051478,AR,2020-Q2,H. cyanoguttatus,Cichliformes,Cichlidae,Cichlidae,cyanoguttatus,Fish,Resident,Freshwater,Freshwater,68.5326087,6.112802734414386,3.299035813144251,NA,NA,NA,NA
0.29654126666666664,NA,NA,2.994482600324891,9.902921681177672,SF,2018-Q1,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.2939571455,NA,NA,3.011194832838267,9.76214299700177,AR,2020-Q1,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.293795158,NA,NA,4.4858650086247795,6.549353523459415,AR,2018-Q1,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.2907344105,NA,NA,13.980174320652647,2.0796193511729215,PL,2020-Q1,Hyalellidae,Amphipoda,Hyalellidae,Hyalellidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.290307795,NA,NA,7.48511501187425,3.878468060136163,MR,2020-Q2,Nepidae,Hemiptera,Nepidae,Nepidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.289567074,NA,NA,2.1232961328519804,13.63762075010506,TR,2018-Q2,Cambaridae,Decapoda,Cambaridae,Cambaridae,ninae,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.2878922,NA,NA,7.871395975711548,3.657447813428996,TR,2020-Q3,Hydrobiidae.Cochliopidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.286507578,NA,NA,13.980174320652647,2.049384874813383,PL,2020-Q1,Hydropsychidae,Trichoptera,Hydropsychidae,Hydropsychidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.28634581434344425,0.3122575559801632,2,0.8754173819282132,32.70963317094902,AR,2020-Q4,H. cyanoguttatus,Cichliformes,Cichlidae,Cichlidae,cyanoguttatus,Fish,Resident,Freshwater,Freshwater,68.5326087,6.112802734414386,3.299035813144251,NA,NA,NA,NA
0.28264140973519636,0.0072803651278879,2,12.85635382845681,2.1984569926006987,AR,2017-Q4,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater,68.5326087,5.834172276668066,1.7833669021465932,NA,NA,NA,NA
0.2786984788369034,NA,1,3.870708470865875,7.200192960400314,TR,2020-Q1,C. variegatus,Cyprinodontiformes,Cyprinodontidae,Cyprinodontidae,variegatus,Fish,Transient,Euryhaline,Euryhaline,54.17231884,89.30229297481705,4.924157303493319,NA,NA,NA,NA
0.2781781259016196,NA,1,2.994482600324891,9.289689172728478,SF,2018-Q1,H. cyanoguttatus,Cichliformes,Cichlidae,Cichlidae,cyanoguttatus,Fish,Resident,Freshwater,Freshwater,56.67231884,9.032785015968212,4.635744641273382,NA,NA,NA,NA
0.27709331866666664,NA,NA,3.036593327297654,9.125137573599932,GC,2018-Q2,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.275614649,NA,NA,1.7606793169129864,15.65388122371071,PD,2020-Q2,Oligochaeta,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.270872096,NA,NA,3.1995700093047144,8.465890579430145,AR,2020-Q2,Veliidae,Hemiptera,Veliidae,Veliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.26833390966666665,NA,NA,3.582179190573409,7.490800861464267,AR,2018-Q2,Cambaridae,Decapoda,Cambaridae,Cambaridae,ninae,Invertebrate,Resident,Freshwater,Freshwater,68.5326087,21.42293057043631,11.702725085357567,NA,NA,NA,NA
0.26817661932192527,0.3582541156896249,2,1.8603650776090976,14.415268408853402,MR,2018-Q1,M. cephalus,Mugiliformes,Mugilidae,Mugilidae,cephalus,Fish,Transient,Catadromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0.2668799667997243,NA,1,7.871395975711548,3.3905036364988517,TR,2020-Q3,L. parva,Cyprinodontiformes,Fundulidae,Fundulidae,parva,Fish,Resident,Freshwater,Freshwater,54.17231884,89.30229297481705,4.924157303493319,NA,NA,NA,NA
0.26599518866666666,NA,NA,2.592025138874115,10.262060528556663,PD,2018-Q2,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.26533369939189044,NA,1,2.7714894819209945,9.573685959218595,PL,2019-Q4,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater,82.05065217,32.57633213954571,7.211514836778687,NA,NA,NA,NA
0.26443765340342595,0.4580194511290228,3,3.0217598196283313,8.751114224424068,GC,2017-Q4,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.2642868720828617,NA,1,3.1995700093047144,8.260074676106019,AR,2020-Q2,M. salmoides,Centrarchiformes,Centrarchidae,Centrarchidae,salmoides,Fish,Resident,Freshwater,Freshwater,68.5326087,5.834172276668066,1.7833669021465932,NA,NA,NA,NA
0.2630884836608118,0.16100636132193574,3,2.5978040263110693,10.127341439007717,EM,2017-Q4,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater,95.02463768,23.19081847334015,3.7540491011616943,NA,NA,NA,NA
0.262951169,NA,NA,5.596569784802734,4.698434561006165,PL,2018-Q1,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.262333834,NA,NA,8.157987312684167,3.2156685705078165,PL,2018-Q2,Hydropsychidae,Trichoptera,Hydropsychidae,Hydropsychidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.2609285883333333,NA,NA,3.036593327297654,8.59280648441458,GC,2018-Q2,Baetidae,Ephemeroptera,Baetidae,Baetidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.26055109833333334,NA,NA,4.5597516275075884,5.714151112124357,GC,2018-Q1,Caenidae,Ephemeroptera,Caenidae,Caenidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.259914148944325,0.4501845115775957,3,2.592025138874115,10.027454789933968,PD,2018-Q2,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.2566802437180862,0.18810320803558597,3,2.4698642557330692,10.392483842878324,PL,2017-Q4,A. natalis,Siluriformes,Ictaluridae,Ictaluridae,natalis,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0.2558328791886968,NA,1,0.865880699276762,29.54597318110734,AR,2019-Q1,A. rostrata,Anguilliformes,Anguillidae,Anguillidae,rostrata,Fish,Transient,Catadromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0.2547362104755074,NA,1,2.9193994691602088,8.72563734995761,TR,2018-Q1,P. latipinna,Cyprinodontiformes,Poeciliidae,Poeciliidae,latipinna,Fish,Transient,Euryhaline,Euryhaline,54.17231884,89.30229297481705,4.924157303493319,NA,NA,NA,NA
